"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 13, 2010","6,116.70","6,096.75","6,162.80","6,080.25","30.52M","0.42%"
"Aug 12, 2010","6,091.05","6,111.95","6,111.95","6,057.05","13.69M","-1.14%"
"Aug 11, 2010","6,161.30","6,213.60","6,233.40","6,143.75","14.01M","-0.88%"
"Aug 10, 2010","6,216.00","6,297.60","6,297.60","6,196.15","12.47M","-1.44%"
"Aug 09, 2010","6,306.85","6,233.80","6,320.20","6,218.65","12.29M","0.75%"
"Aug 06, 2010","6,259.90","6,289.00","6,333.10","6,241.80","11.84M","-0.46%"
"Aug 05, 2010","6,288.70","6,280.50","6,344.35","6,280.50","21.35M","0.23%"
"Aug 04, 2010","6,274.20","6,102.75","6,297.10","6,102.75","22.33M","3.25%"
"Aug 03, 2010","6,077.00","6,118.20","6,132.20","6,056.65","6.31M","-0.45%"
"Aug 02, 2010","6,104.35","6,102.10","6,129.90","6,088.10","9.26M","0.29%"
"Jul 30, 2010","6,086.85","6,139.25","6,144.25","6,045.60","11.02M","-1.06%"
"Jul 29, 2010","6,152.35","6,146.05","6,165.40","6,140.85","22.09M","-0.15%"
"Jul 28, 2010","6,161.40","6,166.05","6,176.70","6,132.65","11.44M","-0.12%"
"Jul 27, 2010","6,168.65","6,145.60","6,187.30","6,142.00","9.28M","0.61%"
"Jul 26, 2010","6,131.35","6,103.90","6,141.90","6,103.90","8.95M","0.51%"
"Jul 23, 2010","6,100.40","6,134.70","6,134.70","6,086.20","15.99M","0.40%"
"Jul 22, 2010","6,076.25","6,076.20","6,084.65","6,026.75","9.59M","-0.35%"
"Jul 21, 2010","6,097.45","6,060.80","6,102.00","6,060.80","9.00M","0.74%"
"Jul 20, 2010","6,052.50","6,089.30","6,091.75","6,042.40","10.74M","-0.33%"
"Jul 19, 2010","6,072.80","6,044.00","6,107.20","6,020.60","14.73M","-0.22%"
"Jul 16, 2010","6,086.10","6,013.20","6,094.35","6,013.20","24.35M","1.68%"
"Jul 15, 2010","5,985.50","5,953.75","5,997.25","5,950.50","16.57M","0.56%"
"Jul 14, 2010","5,952.45","6,058.45","6,063.85","5,936.55","17.65M","-1.25%"
"Jul 13, 2010","6,028.05","6,150.20","6,150.20","5,996.50","21.33M","-2.55%"
"Jul 12, 2010","6,185.65","6,129.30","6,196.40","6,128.65","23.21M","1.26%"
"Jul 09, 2010","6,108.40","6,064.75","6,123.10","6,064.75","11.12M","1.11%"
"Jul 08, 2010","6,041.30","5,980.05","6,069.30","5,980.05","9.62M","1.46%"
"Jul 07, 2010","5,954.40","5,957.55","5,964.45","5,921.45","12.31M","-0.09%"
"Jul 06, 2010","5,959.55","5,860.90","5,975.65","5,859.70","13.72M","1.65%"
"Jul 05, 2010","5,862.60","5,837.55","5,876.75","5,832.15","8.05M","0.45%"
"Jul 02, 2010","5,836.30","5,869.20","5,869.20","5,800.40","13.73M","-0.43%"
"Jul 01, 2010","5,861.25","5,893.65","5,893.65","5,842.65","10.35M","-1.13%"
"Jun 30, 2010","5,928.30","5,877.80","5,949.60","5,837.00","12.99M","-0.10%"
"Jun 29, 2010","5,934.15","5,968.50","5,968.50","5,892.30","14.16M","-0.76%"
"Jun 28, 2010","5,979.60","5,929.50","5,990.45","5,929.50","12.94M","0.98%"
"Jun 25, 2010","5,921.75","6,001.15","6,001.15","5,908.05","14.41M","-1.54%"
"Jun 24, 2010","6,014.60","6,005.20","6,023.10","5,958.45","30.14M","0.12%"
"Jun 23, 2010","6,007.65","5,930.45","6,016.35","5,924.70","15.83M","0.82%"
"Jun 22, 2010","5,958.55","6,004.80","6,010.75","5,953.40","7.81M","-1.30%"
"Jun 21, 2010","6,037.25","6,018.30","6,071.75","6,018.30","10.15M","0.50%"
"Jun 18, 2010","6,006.95","5,975.05","6,064.00","5,970.55","13.25M","0.52%"
"Jun 17, 2010","5,975.90","5,985.15","5,996.75","5,912.80","9.84M","0.10%"
"Jun 16, 2010","5,969.90","5,961.35","5,994.30","5,942.65","8.73M","0.90%"
"Jun 15, 2010","5,916.75","5,914.35","5,959.20","5,899.35","13.44M","-0.48%"
"Jun 14, 2010","5,945.25","5,778.85","5,965.20","5,778.85","12.25M","3.59%"
"Jun 11, 2010","5,739.25","5,776.00","5,801.50","5,714.70","11.25M","0.07%"
"Jun 10, 2010","5,735.10","5,668.15","5,747.05","5,668.15","7.46M","1.14%"
"Jun 09, 2010","5,670.40","5,744.55","5,765.30","5,658.85","9.74M","-1.22%"
"Jun 08, 2010","5,740.70","5,786.15","5,821.55","5,727.35","9.80M","-0.78%"
"Jun 07, 2010","5,785.85","5,783.60","5,801.15","5,732.25","10.55M","-1.67%"
"Jun 04, 2010","5,884.30","5,844.30","5,894.35","5,799.85","11.18M","0.76%"
"Jun 03, 2010","5,839.65","5,804.25","5,854.95","5,800.10","13.62M","1.76%"
"Jun 02, 2010","5,738.45","5,688.80","5,757.10","5,688.80","15.07M","0.88%"
"Jun 01, 2010","5,688.30","5,762.05","5,764.05","5,679.10","16.87M","-1.28%"
"May 31, 2010","5,761.95","5,852.35","5,852.35","5,704.20","18.31M","-0.37%"
"May 28, 2010","5,783.60","5,721.20","5,792.25","5,709.05","11.66M","1.23%"
"May 27, 2010","5,713.60","5,671.60","5,740.90","5,623.30","18.36M","0.69%"
"May 26, 2010","5,674.40","5,528.80","5,702.35","5,528.80","10.45M","3.39%"
"May 25, 2010","5,488.10","5,592.35","5,592.35","5,446.80","11.31M","-2.67%"
"May 24, 2010","5,638.50","5,622.70","5,702.45","5,622.65","9.63M","0.57%"
"May 21, 2010","5,606.45","5,618.10","5,639.65","5,554.00","11.71M","-0.94%"
"May 20, 2010","5,659.90","5,708.75","5,714.25","5,642.75","12.83M","-0.06%"
"May 19, 2010","5,663.10","5,742.40","5,762.30","5,641.30","13.12M","-1.59%"
"May 18, 2010","5,754.70","5,796.20","5,796.20","5,686.50","9.91M","0.18%"
"May 17, 2010","5,744.55","5,827.40","5,827.40","5,673.00","10.39M","-1.63%"
"May 14, 2010","5,839.75","5,913.65","5,972.35","5,801.90","8.40M","-1.40%"
"May 13, 2010","5,922.60","5,900.05","5,951.05","5,887.95","9.48M","0.79%"
"May 12, 2010","5,876.25","5,838.15","5,911.85","5,820.55","11.11M","0.72%"
"May 11, 2010","5,834.35","5,900.00","5,900.00","5,805.35","8.61M","-0.96%"
"May 10, 2010","5,890.90","5,780.80","5,901.50","5,772.90","9.97M","2.87%"
"May 07, 2010","5,726.60","5,811.70","5,818.25","5,712.25","13.45M","-2.41%"
"May 06, 2010","5,867.90","5,925.25","5,925.25","5,835.40","11.23M","-1.08%"
"May 05, 2010","5,932.00","5,811.90","5,956.60","5,771.55","14.56M","1.03%"
"May 04, 2010","5,871.80","5,955.30","5,958.60","5,855.85","14.48M","-0.98%"
"May 03, 2010","5,930.00","5,946.40","5,958.30","5,901.85","10.22M","-0.93%"
"Apr 30, 2010","5,985.80","5,947.85","6,021.75","5,914.70","16.71M","0.80%"
"Apr 29, 2010","5,938.55","5,949.80","5,961.65","5,899.35","17.80M","-0.19%"
"Apr 28, 2010","5,949.65","6,014.65","6,014.65","5,939.50","16.14M","-1.46%"
"Apr 27, 2010","6,037.75","6,034.80","6,045.50","6,015.70","9.79M","-0.04%"
"Apr 26, 2010","6,040.00","6,034.50","6,059.85","6,024.10","9.14M","0.40%"
"Apr 23, 2010","6,016.15","6,055.60","6,072.30","6,001.85","16.95M","-0.02%"
"Apr 22, 2010","6,017.20","5,990.45","6,087.45","5,977.95","16.55M","0.21%"
"Apr 21, 2010","6,004.60","6,036.55","6,050.40","5,976.60","20.50M","0.08%"
"Apr 20, 2010","6,000.00","6,117.05","6,117.05","5,990.15","17.33M","-1.06%"
"Apr 19, 2010","6,064.25","6,123.55","6,123.55","6,026.60","15.86M","-1.28%"
"Apr 16, 2010","6,142.85","6,141.85","6,194.60","6,117.55","18.94M","-0.47%"
"Apr 15, 2010","6,171.75","6,141.60","6,230.60","6,126.70","34.31M","0.50%"
"Apr 13, 2010","6,141.15","6,041.50","6,163.15","5,905.15","28.28M","2.97%"
"Apr 12, 2010","5,963.80","5,969.10","5,985.90","5,916.85","10.85M","0.22%"
"Apr 09, 2010","5,950.70","5,959.25","6,013.30","5,943.65","15.88M","0.01%"
"Apr 08, 2010","5,950.00","5,892.10","5,994.30","5,892.10","18.53M","0.51%"
"Apr 07, 2010","5,920.05","5,947.85","5,947.85","5,871.95","16.20M","-0.25%"
"Apr 06, 2010","5,934.80","6,001.60","6,003.65","5,924.00","10.81M","-0.99%"
"Apr 05, 2010","5,993.90","5,992.80","6,017.35","5,933.30","14.10M","0.17%"
"Apr 01, 2010","5,984.00","5,861.45","5,994.25","5,861.45","13.70M","2.19%"
"Mar 31, 2010","5,855.95","5,947.60","5,967.55","5,842.30","16.16M","-1.04%"
"Mar 30, 2010","5,917.75","6,033.15","6,042.85","5,908.15","13.54M","-2.20%"
"Mar 29, 2010","6,050.95","6,133.65","6,140.90","6,039.85","10.94M","-1.64%"
"Mar 26, 2010","6,151.90","6,223.50","6,223.50","6,135.00","13.84M","-0.80%"
"Mar 25, 2010","6,201.20","6,137.55","6,220.05","6,128.05","22.74M","0.95%"
"Mar 23, 2010","6,142.70","6,174.55","6,176.40","6,123.15","11.28M","0.23%"
"Mar 22, 2010","6,128.75","6,086.25","6,162.30","6,085.15","10.13M","-0.27%"
"Mar 19, 2010","6,145.45","6,189.60","6,189.60","6,132.70","15.14M","-0.47%"
"Mar 18, 2010","6,174.70","6,155.75","6,185.00","6,129.75","12.14M","0.52%"
"Mar 17, 2010","6,143.00","6,094.00","6,174.30","6,094.00","16.17M","0.66%"
"Mar 16, 2010","6,102.75","6,059.20","6,119.70","6,021.90","17.54M","1.06%"
"Mar 15, 2010","6,038.45","5,980.65","6,052.05","5,906.50","15.82M","1.31%"
"Mar 12, 2010","5,960.65","5,977.15","5,987.90","5,933.15","12.39M","0.01%"
"Mar 11, 2010","5,960.05","5,900.00","5,980.05","5,900.00","12.86M","1.05%"
"Mar 10, 2010","5,897.85","5,926.30","5,947.70","5,881.95","14.64M","-0.46%"
"Mar 09, 2010","5,925.10","5,903.85","5,968.10","5,880.45","16.93M","0.72%"
"Mar 08, 2010","5,882.70","5,843.45","5,905.80","5,843.45","17.49M","0.68%"
"Mar 05, 2010","5,843.20","5,834.05","5,863.05","5,815.55","24.64M","0.16%"
"Mar 04, 2010","5,833.60","5,906.30","5,906.30","5,799.45","22.36M","-1.07%"
"Mar 03, 2010","5,896.70","5,885.15","5,913.15","5,848.90","18.92M","0.82%"
"Mar 02, 2010","5,848.70","5,823.55","5,857.70","5,797.95","14.99M","1.42%"
"Feb 26, 2010","5,766.70","5,787.30","5,832.00","5,724.80","20.43M","-0.27%"
"Feb 25, 2010","5,782.10","5,810.25","5,814.90","5,752.35","28.21M","0.04%"
"Feb 24, 2010","5,779.75","5,744.25","5,828.30","5,744.25","14.04M","-0.07%"
"Feb 23, 2010","5,783.80","5,750.90","5,796.60","5,729.90","11.40M","0.54%"
"Feb 22, 2010","5,752.80","5,759.55","5,815.70","5,740.90","11.48M","0.71%"
"Feb 19, 2010","5,712.45","5,701.80","5,758.20","5,686.25","14.09M","-0.50%"
"Feb 18, 2010","5,741.10","5,745.80","5,785.50","5,722.15","11.82M","-0.05%"
"Feb 17, 2010","5,743.80","5,779.70","5,798.25","5,712.05","14.38M","-0.02%"
"Feb 16, 2010","5,745.10","5,665.50","5,767.80","5,642.25","9.90M","1.38%"
"Feb 15, 2010","5,667.05","5,669.90","5,698.85","5,630.05","13.64M","0.40%"
"Feb 11, 2010","5,644.20","5,595.20","5,678.05","5,595.20","13.12M","1.27%"
"Feb 10, 2010","5,573.45","5,616.70","5,654.05","5,563.65","11.82M","-0.59%"
"Feb 09, 2010","5,606.30","5,474.60","5,620.80","5,474.60","13.04M","2.22%"
"Feb 08, 2010","5,484.65","5,503.10","5,555.75","5,387.95","16.81M","-0.31%"
"Feb 06, 2010","5,501.70","5,453.40","5,522.65","5,453.40","2.30M","0.95%"
"Feb 05, 2010","5,449.75","5,460.75","5,510.60","5,401.55","15.30M","-2.09%"
"Feb 04, 2010","5,565.95","5,686.75","5,686.75","5,541.75","12.28M","-2.33%"
"Feb 03, 2010","5,698.85","5,599.55","5,713.75","5,599.55","14.22M","2.01%"
"Feb 02, 2010","5,586.70","5,720.05","5,745.00","5,561.70","19.18M","-1.01%"
"Feb 01, 2010","5,643.45","5,543.55","5,739.55","5,477.95","19.11M","0.88%"
"Jan 29, 2010","5,594.15","5,554.85","5,619.45","5,423.45","26.04M","-0.98%"
"Jan 28, 2010","5,649.35","5,639.80","5,729.20","5,572.05","33.74M","0.90%"
"Jan 27, 2010","5,599.00","5,753.65","5,767.90","5,577.50","22.04M","-3.45%"
"Jan 25, 2010","5,799.30","5,850.60","5,850.60","5,745.95","14.17M","-1.28%"
"Jan 22, 2010","5,874.60","5,951.95","5,951.95","5,814.60","20.57M","-1.30%"
"Jan 21, 2010","5,951.90","6,028.45","6,098.65","5,927.15","19.88M","-1.66%"
"Jan 20, 2010","6,052.40","6,108.95","6,123.30","6,024.10","19.47M","-0.27%"
"Jan 19, 2010","6,068.70","6,175.25","6,181.60","6,044.55","18.96M","-1.82%"
"Jan 18, 2010","6,181.15","6,131.75","6,190.85","6,112.40","21.31M","1.03%"
"Jan 15, 2010","6,118.40","6,095.15","6,145.40","6,058.60","23.48M","0.21%"
"Jan 14, 2010","6,105.30","6,095.70","6,160.00","6,004.85","33.11M","0.49%"
"Jan 13, 2010","6,075.80","5,866.55","6,082.50","5,846.75","36.24M","3.64%"
"Jan 12, 2010","5,862.40","5,741.65","5,897.00","5,741.65","32.05M","3.77%"
"Jan 11, 2010","5,649.65","5,629.70","5,691.80","5,606.15","18.89M","0.74%"
"Jan 08, 2010","5,607.90","5,694.80","5,694.80","5,599.30","19.33M","-1.66%"
"Jan 07, 2010","5,702.85","5,828.20","5,840.05","5,690.80","16.97M","-2.10%"
"Jan 06, 2010","5,824.90","5,913.90","5,922.15","5,816.55","20.51M","-1.50%"
"Jan 05, 2010","5,913.65","5,898.95","5,923.25","5,874.90","25.91M","0.62%"
"Jan 04, 2010","5,877.25","5,819.50","5,889.20","5,819.50","18.89M","1.01%"
"Dec 31, 2009","5,818.40","5,797.15","5,843.20","5,797.15","20.08M","0.47%"
"Dec 30, 2009","5,791.30","5,769.80","5,832.70","5,769.80","11.16M","0.22%"
"Dec 29, 2009","5,778.60","5,838.35","5,839.60","5,762.80","14.39M","-0.88%"
"Dec 24, 2009","5,829.70","5,840.90","5,854.45","5,788.35","25.82M","0.25%"
"Dec 23, 2009","5,815.00","5,686.60","5,826.65","5,685.90","22.48M","2.78%"
"Dec 22, 2009","5,657.45","5,680.65","5,728.85","5,620.30","14.37M","-0.38%"
"Dec 21, 2009","5,678.95","5,721.70","5,758.80","5,663.35","19.89M","-0.07%"
"Dec 18, 2009","5,682.80","5,710.25","5,735.05","5,674.15","19.21M","-0.16%"
"Dec 17, 2009","5,692.05","5,678.75","5,729.70","5,655.05","21.03M","0.98%"
"Dec 16, 2009","5,637.00","5,547.05","5,652.65","5,526.40","20.78M","1.67%"
"Dec 15, 2009","5,544.60","5,555.75","5,594.40","5,531.00","15.01M","-0.24%"
"Dec 14, 2009","5,557.85","5,510.05","5,581.05","5,510.05","13.22M","0.67%"
"Dec 11, 2009","5,521.05","5,547.05","5,587.05","5,501.05","18.64M","-0.21%"
"Dec 10, 2009","5,532.45","5,543.55","5,561.90","5,515.90","21.11M","-0.19%"
"Dec 09, 2009","5,543.20","5,491.75","5,556.00","5,476.20","19.81M","0.79%"
"Dec 08, 2009","5,499.80","5,444.40","5,506.45","5,417.00","21.07M","1.05%"
"Dec 07, 2009","5,442.50","5,442.10","5,493.60","5,419.10","17.71M","0.24%"
"Dec 04, 2009","5,429.60","5,422.45","5,497.25","5,401.25","23.96M","0.29%"
"Dec 03, 2009","5,413.95","5,386.20","5,447.80","5,363.45","28.60M","0.95%"
"Dec 02, 2009","5,362.75","5,412.80","5,420.95","5,340.15","21.46M","-0.59%"
"Dec 01, 2009","5,394.40","5,389.10","5,406.50","5,355.10","16.75M","0.56%"
"Nov 30, 2009","5,364.20","5,315.80","5,397.50","5,309.60","17.00M","1.93%"
"Nov 27, 2009","5,262.50","5,361.75","5,361.75","5,162.45","22.02M","-1.94%"
"Nov 26, 2009","5,366.50","5,478.85","5,496.85","5,344.30","22.07M","-2.01%"
"Nov 25, 2009","5,476.80","5,477.95","5,525.70","5,458.10","20.36M","-0.17%"
"Nov 24, 2009","5,486.20","5,477.05","5,513.55","5,405.75","19.74M","0.55%"
"Nov 23, 2009","5,456.20","5,486.85","5,486.85","5,427.60","16.80M","-0.13%"
"Nov 20, 2009","5,463.55","5,382.70","5,476.10","5,328.10","22.23M","0.85%"
"Nov 19, 2009","5,417.45","5,483.05","5,483.25","5,365.80","22.44M","-1.22%"
"Nov 18, 2009","5,484.60","5,475.55","5,573.85","5,470.85","32.15M","0.18%"
"Nov 17, 2009","5,474.50","5,387.00","5,483.90","5,375.15","37.90M","1.94%"
"Nov 16, 2009","5,370.20","5,397.45","5,406.80","5,330.30","25.29M","-0.17%"
"Nov 13, 2009","5,379.10","5,313.75","5,406.60","5,296.30","42.51M","1.27%"
"Nov 12, 2009","5,311.55","5,265.20","5,332.80","5,256.60","55.26M","1.00%"
"Nov 11, 2009","5,259.00","5,069.00","5,265.55","5,069.00","35.27M","3.83%"
"Nov 10, 2009","5,064.85","5,136.55","5,159.60","5,056.35","32.07M","-0.88%"
"Nov 09, 2009","5,110.00","5,082.10","5,118.20","5,030.70","28.66M","0.83%"
"Nov 06, 2009","5,068.10","5,046.85","5,121.55","5,025.30","27.25M","0.49%"
"Nov 05, 2009","5,043.20","5,024.35","5,053.05","4,911.05","25.89M","0.40%"
"Nov 04, 2009","5,023.35","4,877.05","5,034.35","4,877.05","29.79M","3.58%"
"Nov 03, 2009","4,849.85","5,060.90","5,068.95","4,828.30","23.38M","-3.94%"
"Oct 30, 2009","5,048.80","5,112.25","5,192.30","4,978.15","43.34M","-0.79%"
"Oct 29, 2009","5,088.95","5,155.35","5,169.10","5,075.10","31.74M","-1.54%"
"Oct 28, 2009","5,168.50","5,131.35","5,187.40","5,122.55","25.20M","0.63%"
"Oct 27, 2009","5,136.15","5,170.55","5,236.75","5,087.35","24.27M","-0.51%"
"Oct 26, 2009","5,162.30","5,136.00","5,215.50","5,113.65","19.25M","0.71%"
"Oct 23, 2009","5,126.15","5,054.30","5,163.90","5,054.30","22.59M","1.84%"
"Oct 22, 2009","5,033.60","5,059.15","5,135.50","4,993.10","37.26M","-0.81%"
"Oct 21, 2009","5,074.45","5,017.55","5,128.65","5,013.35","57.18M","1.20%"
"Oct 20, 2009","5,014.10","5,000.45","5,059.05","4,998.60","24.75M","0.94%"
"Oct 17, 2009","4,967.45","4,969.50","4,990.55","4,954.80","4.58M","0.61%"
"Oct 16, 2009","4,937.35","4,935.35","4,978.30","4,923.60","17.05M","0.37%"
"Oct 15, 2009","4,919.35","4,980.00","5,000.20","4,870.55","24.53M","-1.14%"
"Oct 14, 2009","4,976.05","4,952.45","5,007.55","4,931.05","16.61M","1.20%"
"Oct 12, 2009","4,916.95","4,800.45","4,926.30","4,800.45","19.16M","2.98%"
"Oct 09, 2009","4,774.80","4,915.45","4,957.25","4,761.45","28.08M","-1.38%"
"Oct 08, 2009","4,841.60","4,937.35","4,954.25","4,815.35","26.02M","-1.78%"
"Oct 07, 2009","4,929.15","5,101.35","5,111.70","4,918.30","29.03M","-2.94%"
"Oct 06, 2009","5,078.20","5,167.35","5,194.35","5,016.10","38.50M","-0.81%"
"Oct 05, 2009","5,119.60","5,114.40","5,203.45","5,088.85","37.34M","-1.05%"
"Oct 01, 2009","5,174.05","5,149.15","5,215.25","5,076.65","40.10M","1.01%"
"Sep 30, 2009","5,122.10","5,043.90","5,141.55","5,043.90","35.32M","1.54%"
"Sep 29, 2009","5,044.20","4,988.70","5,063.10","4,965.25","28.21M","2.83%"
"Sep 25, 2009","4,905.60","4,985.20","4,985.20","4,897.95","29.66M","-1.85%"
"Sep 24, 2009","4,997.90","4,935.25","5,016.75","4,883.35","42.31M","0.11%"
"Sep 23, 2009","4,992.65","5,078.60","5,101.45","4,972.10","42.69M","-1.81%"
"Sep 22, 2009","5,084.50","4,978.00","5,097.85","4,970.60","53.70M","2.12%"
"Sep 18, 2009","4,979.05","4,973.20","5,015.85","4,958.00","45.83M","0.11%"
"Sep 17, 2009","4,973.75","4,907.15","5,000.10","4,905.20","60.45M","1.90%"
"Sep 16, 2009","4,880.95","4,872.30","4,887.30","4,844.75","22.14M","0.71%"
"Sep 15, 2009","4,846.35","4,806.35","4,861.65","4,798.30","21.52M","1.26%"
"Sep 14, 2009","4,786.05","4,726.80","4,803.25","4,726.80","19.90M","0.01%"
"Sep 11, 2009","4,785.65","4,727.45","4,811.65","4,727.45","24.86M","0.87%"
"Sep 10, 2009","4,744.50","4,745.25","4,809.05","4,722.15","22.42M","0.17%"
"Sep 09, 2009","4,736.40","4,763.10","4,768.75","4,686.70","21.28M","-0.44%"
"Sep 08, 2009","4,757.10","4,788.35","4,837.50","4,740.80","28.99M","-0.39%"
"Sep 07, 2009","4,775.90","4,734.50","4,782.80","4,731.30","28.39M","1.51%"
"Sep 04, 2009","4,704.65","4,709.85","4,731.75","4,655.55","27.31M","0.38%"
"Sep 03, 2009","4,686.90","4,686.50","4,731.35","4,640.30","31.79M","0.14%"
"Sep 02, 2009","4,680.20","4,602.55","4,721.10","4,601.75","34.95M","0.77%"
"Sep 01, 2009","4,644.50","4,625.55","4,707.85","4,595.85","42.91M","0.57%"
"Aug 31, 2009","4,618.35","4,644.05","4,649.95","4,602.75","35.93M","-2.18%"
"Aug 28, 2009","4,721.15","4,753.85","4,765.60","4,648.00","38.87M","-0.67%"
"Aug 27, 2009","4,753.00","4,729.80","4,789.40","4,716.80","53.41M","0.47%"
"Aug 26, 2009","4,730.55","4,597.40","4,762.35","4,597.40","67.68M","3.02%"
"Aug 25, 2009","4,591.70","4,475.80","4,600.75","4,456.65","79.48M","2.44%"
"Aug 24, 2009","4,482.30","4,411.65","4,494.10","4,411.65","34.81M","2.61%"
"Aug 21, 2009","4,368.15","4,287.10","4,377.55","4,247.00","38.79M","1.95%"
"Aug 20, 2009","4,284.80","4,269.45","4,320.05","4,269.45","32.33M","1.15%"
"Aug 19, 2009","4,236.10","4,301.65","4,320.80","4,202.60","70.06M","-1.29%"
"Aug 18, 2009","4,291.50","4,251.85","4,324.85","4,241.90","82.36M","0.64%"
"Aug 17, 2009","4,264.15","4,346.65","4,346.65","4,247.05","58.78M","-2.91%"
"Aug 14, 2009","4,391.95","4,436.05","4,441.75","4,356.70","56.26M","-0.91%"
"Aug 13, 2009","4,432.35","4,388.30","4,440.55","4,376.15","81.77M","2.00%"
"Aug 12, 2009","4,345.50","4,410.05","4,410.05","4,232.50","38.22M","-1.73%"
"Aug 11, 2009","4,422.10","4,420.55","4,488.85","4,366.15","47.25M","0.45%"
"Aug 10, 2009","4,402.30","4,310.95","4,465.65","4,310.95","60.18M","2.91%"
"Aug 07, 2009","4,278.00","4,286.35","4,342.85","4,262.10","58.43M","-0.89%"
"Aug 06, 2009","4,316.40","4,409.05","4,427.15","4,291.55","70.18M","-1.97%"
"Aug 05, 2009","4,403.35","4,321.05","4,415.20","4,321.05","78.62M","1.57%"
"Aug 04, 2009","4,335.15","4,353.50","4,400.95","4,286.80","42.34M","-1.03%"
"Aug 03, 2009","4,380.15","4,339.50","4,395.25","4,309.95","34.66M","1.16%"
"Jul 31, 2009","4,330.05","4,334.70","4,374.55","4,284.25","55.36M","0.87%"
"Jul 30, 2009","4,292.85","4,139.35","4,318.60","4,127.35","67.76M","3.95%"
"Jul 29, 2009","4,129.75","4,068.00","4,144.20","4,032.20","71.84M","0.99%"
"Jul 28, 2009","4,089.10","4,087.30","4,101.15","4,038.80","39.86M","0.01%"
"Jul 27, 2009","4,088.70","4,073.60","4,135.80","4,071.05","41.22M","0.31%"
"Jul 24, 2009","4,076.00","4,041.90","4,090.70","4,028.05","61.64M","1.77%"
"Jul 23, 2009","4,005.00","3,974.50","4,029.00","3,974.50","39.67M","1.83%"
"Jul 22, 2009","3,932.90","4,046.45","4,057.10","3,900.10","43.04M","-1.93%"
"Jul 21, 2009","4,010.50","4,095.30","4,115.55","3,992.95","48.49M","-2.00%"
"Jul 20, 2009","4,092.50","3,842.80","4,170.95","3,842.80","72.70M","8.47%"
"Jul 17, 2009","3,772.95","3,665.20","3,793.60","3,665.20","40.70M","3.82%"
"Jul 16, 2009","3,634.25","3,661.25","3,682.00","3,621.10","31.51M","0.16%"
"Jul 15, 2009","3,628.55","3,555.30","3,644.60","3,555.30","24.81M","1.87%"
"Jul 14, 2009","3,561.95","3,483.10","3,585.00","3,481.85","20.94M","2.96%"
"Jul 13, 2009","3,459.50","3,437.30","3,471.55","3,407.55","19.47M","1.05%"
"Jul 10, 2009","3,423.60","3,366.95","3,507.20","3,366.95","30.04M","1.45%"
"Jul 09, 2009","3,374.55","3,360.40","3,397.50","3,339.40","20.97M","0.28%"
"Jul 08, 2009","3,365.15","3,418.10","3,418.10","3,320.55","28.41M","-2.43%"
"Jul 07, 2009","3,449.00","3,444.65","3,475.20","3,419.95","24.46M","0.54%"
"Jul 06, 2009","3,430.55","3,547.00","3,581.25","3,422.65","24.97M","-3.24%"
"Jul 03, 2009","3,545.30","3,528.85","3,560.75","3,481.80","20.27M","0.31%"
"Jul 02, 2009","3,534.20","3,534.05","3,541.90","3,486.95","30.80M","0.21%"
"Jul 01, 2009","3,526.70","3,500.70","3,550.45","3,476.00","28.29M","0.83%"
"Jun 30, 2009","3,497.65","3,515.05","3,552.05","3,480.50","25.24M","-0.48%"
